MD	3519		Orhei	O	Clisova Noua				47.491	28.6246	3
MD	3519		Orhei	O	Fedoreuca				47.4881	28.6403	4
MD	3520		Orhei	O	Cismea				47.4164	28.7533	4
MD	3521		Orhei	O	Clisova				47.4731	28.5736	4
MD	3522		Orhei	O	Ocnita-Razesi				47.4694	28.7203	4
MD	3522		Orhei	O	Cucuruzeni				47.4883	28.7258	4
MD	3523		Orhei	O	Crihana				47.5228	28.7211	4
MD	3523		Orhei	O	Cucuruzenii De Sus				47.5456	28.6989	4
MD	3524		Orhei	O	Mana				47.3389	28.6844	4
MD	3524		Orhei	O	Curchi				47.3358	28.6539	4
MD	3525		Orhei	O	Discova				47.3756	28.5975	4
MD	3526		Orhei	O	Donici				47.2844	28.67	4
MD	3526		Orhei	O	Camencea				47.2808	28.6875	4
MD	3527		Orhei	O	Furceni				47.3364	28.9256	4
MD	3528		Orhei	O	Noroceni				47.3769	28.5181	4
MD	3528		Orhei	O	Ghetlova				47.3719	28.5322	4
MD	3529		Orhei	O	Hijdieni				47.4594	28.9147	4
MD	3530		Orhei	O	Hulboaca				47.3786	28.555	4
MD	3531		Orhei	O	Isacova				47.3703	28.7181	4
MD	3532		Orhei	O	Ivancea				47.2847	28.8569	4
MD	3533		Orhei	O	Izvoare				47.5517	28.9572	4
MD	3534		Orhei	O	Jora De Mijloc				47.4756	29.0961	4
MD	3534		Orhei	O	Jora De Jos				47.465	29.1083	4
MD	3535		Orhei	O	Lopatna				47.495	29.0522	4
MD	3535		Orhei	O	Jora De Sus				47.4867	29.0761	4
MD	3536		Orhei	O	Malaiesti				47.4631	28.6636	4
MD	3536		Orhei	O	Tirzieni				47.445	28.6236	4
MD	3537		Orhei	O	Mirzaci				47.4894	28.9947	4
MD	3537		Orhei	O	Mirzesti				47.4986	28.995	4
MD	3538		Orhei	O	Morozeni				47.3781	28.6342	4
MD	3539		Orhei	O	Neculaieuca				47.3603	28.6922	4
MD	3540		Orhei	O	Pelivan				47.4033	28.7742	4
MD	3541		Orhei	O	Peresecina				47.2522	28.7689	4
MD	3542		Orhei	O	Pohorniceni				47.3736	28.8844	4
MD	3542		Orhei	O	Jeloboc				47.3569	28.9047	4
MD	3542		Orhei	O	Piatra				47.3667	28.8942	4
MD	3543		Orhei	O	Podgoreni				47.5594	28.7825	4
MD	3544		Orhei	O	Sercani				47.5119	28.9322	4
MD	3544		Orhei	O	Pohrebeni				47.5564	28.9092	4
MD	3545		Orhei	O	Lucaseuca				47.335	28.7558	4
MD	3545		Orhei	O	Seliste				47.3333	28.7844	4
MD	3546		Orhei	O	Sirota				47.5278	28.7769	4
MD	3547		Orhei	O	Step-Soci				47.4553	28.7897	4
MD	3547		Orhei	O	Budai				47.4344	28.8211	4
MD	3548		Orhei	O	Susleni				47.4111	28.9864	4
MD	3549		Orhei	O	Tabara				47.33	28.5647	4
MD	3550		Orhei	O	Pocsesti				47.2492	28.6833	4
MD	3550		Orhei	O	Samananca				47.265	28.7308	4
MD	3550		Orhei	O	Teleseu				47.2661	28.7081	4
MD	3552		Orhei	O	Butuceni				47.3014	28.9725	4
MD	3552		Orhei	O	Trebujeni				47.3139	28.9736	4
MD	3552		Orhei	O	Morovaia				47.2992	28.9953	4
MD	3553		Orhei	O	Vatici				47.3408	28.6219	4
MD	3554		Orhei	O	Putintei				47.3739	28.5761	4
MD	3554		Orhei	O	Viprova				47.3833	28.5706	4
MD	3555		Orhei	O	Viscauti				47.4325	29.0756	4
MD	3556		Orhei	O	Vorotet				47.5592	28.8547	4
MD	3556		Orhei	O	Andreevca				47.5389	28.8775	4
MD	3557		Orhei	O	Zorile				47.4567	28.7381	4
MD	3557		Orhei	O	Ocnita-Tarani				47.4572	28.7228	4
MD	3557		Orhei	O	Inculet				47.4489	28.7219	4
MD	3601		Ungheni	U	Ungheni-Gara				47.2042	27.7958	
MD	3602		Ungheni	U	Ungheni 2				47.2042	27.7958	
MD	3603		Ungheni	U	Ungheni 3				47.2042	27.7958	
MD	3604		Ungheni	U	Ungheni 4				47.2042	27.7958	
MD	3606		Ungheni	U	Elizavetovca				47.2436	27.8228	4
MD	3606		Ungheni	U	Novaia Nicolaevca				47.2689	27.8458	4
MD	3606		Ungheni	U	Ungheni 6				47.2563	27.8343	3
MD	3608		Ungheni	U	Poiana				47.3917	28	4
MD	3608		Ungheni	U	Romanovca				47.3753	27.9739	4
MD	3608		Ungheni	U	Cornesti Oras				47.3835	27.9869	3
MD	3611		Ungheni	U	Agronomova				47.3486	27.8964	
MD	3612		Ungheni	U	Saghieni				47.2461	27.9719	4
MD	3612		Ungheni	U	Alexeevca				47.2636	27.9297	4
MD	3612		Ungheni	U	Lidovca				47.2786	27.8944	4
MD	3613		Uhnheni	U	Izvoreni				47.4308	27.9761	4
MD	3613		Ungheni	U	Mircesti				47.4031	27.9956	4
MD	3613		Ungheni	U	Boghenii Noi				47.4253	28.0144	4
MD	3614		Ungheni	U	Boghenii Vechi				47.3972	28.0261	4
MD	3615		Ungheni	U	Bumbata				47.3408	27.9744	4
MD	3616		Ungheni	U	Busila				47.3875	27.8117	4
MD	3617		Ungheni	U	Cetireni				47.2242	27.9033	4
MD	3618		Ungheni	U	Chirileni				47.3808	27.7761	4
MD	3619		Ungheni	U	Cioropcani				47.3978	27.6997	4
MD	3620		Ungheni	U	Condratesti				47.4122	28.1122	4
MD	3620		Ungheni	U	Curtoaia				47.3928	28.1047	4
MD	3621		Ungheni	U	Cornesti Sat				47.2042	27.7958	
MD	3622		Ungheni	U	Cornova				47.3947	28.1717	4
MD	3623		Ungheni	U	Costuleni				47.0781	27.9119	4
MD	3624		Ungheni	U	Tighira				47.4447	27.9019	4
MD	3624		Ungheni	U	Coseni				47.4406	27.9261	4
MD	3625		Ungheni	U	Drujba				47.4328	28.0761	4
MD	3626		Ungheni	U	Grozasca				47.1811	27.8944	4
MD	3626		Ungheni	U	Floritoaia Noua				47.1672	27.9253	4
MD	3626		Ungheni	U	Floritoaia Veche				47.2064	27.9078	4
MD	3627		Ungheni	U	Buciumeni Loc.C.F.				47.3706	27.7136	3
MD	3627		Ungheni	U	Buciumeni				47.3706	27.7136	4
MD	3627		Ungheni	U	Floresti				47.3706	27.7136	3
MD	3628		Ungheni	U	Frasinesti				47.0344	28.0128	4
MD	3629		Ungheni	U	Gherman				47.3594	27.6025	4
MD	3630		Ungheni	U	Graseni				47.3503	27.8353	4
MD	3631		Ungheni	U	Leordoaia				47.3367	28.1406	4
MD	3631		Ungheni	U	Hircesti				47.3953	28.0864	4
MD	3631		Calarasi	C	Veverita				47.3442	28.1056	4
MD	3632		Ungheni	U	Macaresti				47.05	27.9747	4
MD	3633		Ungheni	U	Magurele				47.4608	27.9711	4
MD	3634		Ungheni	U	Vulpesti				47.2358	27.9081	4
MD	3634		Ungheni	U	Manoilesti				47.2367	27.8831	4
MD	3635		Ungheni	U	Medeleni				47.2956	27.6908	4
MD	3636		Ungheni	U	Minzatesti				47.3942	28.065	4
MD	3637		Ungheni	U	Morenii Vechi				47.125	27.8847	4
MD	3637		Ungheni	U	Morenii Noi				47.1219	27.9197	4
MD	3637		Ungheni	U	Sicovat				47.1061	27.9086	4
MD	3638		Ungheni	U	Napadeni				47.4025	28.1506	4
MD	3639		Ungheni	U	Negurenii Noi				47.4003	27.8886	4
MD	3639		Ungheni	U	Zazulenii Vechi				47.4114	27.8561	4
MD	3639		Ungheni	U	Zazulenii Noi				47.3819	27.8706	4
MD	3639		Ungheni	U	Negurenii Vechi				47.4161	27.8797	4
MD	3640		Ungheni	U	Petresti Loc.C.F.				47.3067	27.7453	3
MD	3640		Ungheni	U	Petresti				47.3067	27.7453	4
MD	3641		Ungheni	U	Pirlita				47.3194	27.8733	4
MD	3641		Ungheni	U	Hristoforovca				47.3547	27.9183	4
MD	3642		Ungheni	U	Radenii Vechi				47.2969	28	4
MD	3643		Ungheni	U	Rezina				47.2144	27.8756	4
MD	3644		Ungheni	U	Sculeni				47.3228	27.6314	4
MD	3644		Ungheni	U	Floreni				47.3464	27.6639	4
MD	3644		Ungheni	U	Blindesti				47.3131	27.6692	4
MD	3645		Ungheni	U	Semeni				47.2686	27.7519	4
MD	3646		Ungheni	U	Pojarna				47.335	28.0856	4
MD	3646		Ungheni	U	Sinesti				47.3908	28.0489	4
MD	3647		Ungheni	U	Stolniceni				47.4111	27.7139	4
MD	3647		Ungheni	U	Bulhac				47.4281	27.7425	4
MD	3648		Ungheni	U	Tescureni				47.4117	27.9531	4
MD	3649		Ungheni	U	Todiresti				47.3186	27.82	4
MD	3650		Ungheni	U	Untesti				47.2436	27.8228	4
MD	3651		Ungheni	U	Buzduganii De Sus				47.1608	27.8625	4
MD	3651		Ungheni	U	Buzduganii De Jos				47.1436	27.8194	4
MD	3651		Ungheni	U	Valea Mare				47.1353	27.8608	4
MD	3652		Ungheni	U	Zagarancea				47.2425	27.7611	4
MD	3701		Straseni	S	Straseni 1				47.1414	28.6103	
MD	3702		Straseni	S	Straseni 2				47.1414	28.6103	
MD	3703		Straseni	S	Fagureni				47.1453	28.5628	4
MD	3711		Straseni	S	Bucovat				47.1886	28.4569	4
MD	3712		Straseni	S	Capriana				47.1175	28.5044	4
MD	3713		Straseni	S	Chirianca				47.2558	28.5328	4
MD	3714		Straseni	S	Lupa-Recea				47.3128	28.5925	4
MD	3714		Straseni	S	Codreanca				47.2867	28.5897	4
MD	3715		Straseni	S	Cojusna				47.0928	28.6581	4
MD	3716		Straseni	S	Draguseni				47.2142	28.6642	4
MD	3717		Straseni	S	Galesti				47.2281	28.4981	4
MD	3717		Straseni	S	Galestii Noi				47.2075	28.4956	4
MD	3718		Straseni	S	Ghelauza				47.1936	28.5967	4
MD	3718		Straseni	S	Saca				47.1942	28.6108	4
MD	3719		Straseni	S	Gornoe				47.1907	28.7798	
MD	3720		Straseni	S	Martinesti				47.2353	28.6069	4
MD	3720		Straseni	S	Greblesi				47.2353	28.6069	3
MD	3721		Straseni	S	Lozova				47.1328	28.3858	4
MD	3721		Straseni	S	Stejareni				47.1061	28.4164	4
MD	3722		Straseni	S	Micauti				47.1722	28.7489	4
MD	3723		Straseni	S	Negresti				47.1778	28.6247	4
MD	3724		Straseni	S	Onesti				47.2786	28.5511	4
MD	3725		Straseni	S	Panasesti				47.1531	28.5186	4
MD	3725		Straseni	S	Ciobanca				47.145	28.5022	4
MD	3726		Straseni	S	Radeni				47.2067	28.6992	4
MD	3727		Straseni	S	Recea				47.2217	28.5806	4
MD	3728		Straseni	S	Romanesti				47.2258	28.7111	4
MD	3729		Straseni	S	Roscani				47.1475	28.6778	4
MD	3730		Straseni	S	Scoreni				47.0647	28.6086	4
MD	3731		Straseni	S	Sireti				47.1339	28.7142	4
MD	3732		Straseni	S	Tataresti				47.2044	28.5386	4
MD	3733		Mun.Chisinau	M	Truseni				47.0689	28.6797	4
MD	3734		Straseni	S	Tiganesti				47.2989	28.5522	4
MD	3735		Straseni	S	Voinova				47.2706	28.4872	4
MD	3736		Straseni	S	Vorniceni				47.1497	28.4294	4
MD	3737		Straseni	S	Vorniceni-1				47.1497	28.4294	
MD	3738		Straseni	S	Zamciogi				47.2044	28.7233	4
MD	3739		Straseni	S	Zubresti				47.2386	28.5258	4
MD	3801		Comrat	C	Comrat 1				46.3003	28.6572	
MD	3802		Comrat	C	Comrat 2				46.3003	28.6572	
MD	3805		Comrat	C	Comrat 5				46.3003	28.6572	
MD	3811		Comrat	C	Besalma				46.1728	28.6483	4
MD	3812		Comrat	C	Bugeac				46.3658	28.6633	4
MD	3813		Comrat	C	Chirsova				46.2339	28.6481	4
MD	3814		Comrat	C	Chioselia Rusa				46.0833	28.5164	4
MD	3815		Comrat	C	Congaz 1				46.1606	28.5136	3
MD	3815		Comrat	C	Cotovscoe-Cirlaneni				46.1606	28.5136	4
MD	3815		Comrat	C	Cirlaneni				46.1606	28.5136	4
MD	3816		Comrat	C	Dudulesti				46.3275	28.5139	4
MD	3816		Comrat	C	Congazcicul De Sus				46.3333	28.5664	4
MD	3816		Comrat	C	Congazcic				46.3241	28.5506	3
MD	3816		Comrat	C	Congazcicul De Jos				46.3114	28.5714	4
MD	3817		Comrat	C	Avdarma				46.2542	28.8394	4
MD	3818		Comrat	C	Cioc-Maidan				46.3581	28.8219	4
MD	3819		Comrat	C	Congaz				46.1092	28.6044	4
MD	3820		Comrat	C	Dezghingea				46.4244	28.6167	4
MD	3821		Comrat	C	Ferapontievca				46.24	28.7744	4
MD	3822		Comrat	C	Svetlii				46.0164	28.5661	4
MD	3822		Comrat	C	Alexeevca				46.0264	28.5675	4
MD	3901		Cahul	C	Cahul 1				45.8881	28.1881	
MD	3905		Cahul	C	Cahul 5				45.9221	28.2216	
MD	3907		Cahul	C	Cahul 7				45.9198	28.1933	
MD	3909		Cahul	C	Cahul 9				45.9066	28.1931	
MD	3911		Cahul	C	Andrusul De Jos				45.9858	28.2211	4
MD	3912		Cahul	C	Andrusul De Sus				46.0075	28.2461	4
MD	3913		Cahul	C	Badicul Moldovenesc				46.0944	28.2706	4
MD	3914		Cahul	C	Baurci-Moldoveni				46.0331	28.2328	4
MD	3914		Cahul	C	Gibani				46.0331	28.2328	3
MD	3915		Cahul	C	Bucuria				45.9656	28.3489	4
MD	3916		Cahul	C	Spicoasa				46.0344	28.3769	4
MD	3916		Cahul	C	Alexandresti				46.0503	28.4125	4
MD	3916		Cahul	C	Burlacu				46.0447	28.4128	4
MD	3917		Cahul	C	Cotihana				45.9381	28.2436	4
MD	3918		Cahul	C	Crihana Veche				45.8458	28.1947	4
MD	3919		Cahul	C	Chircani				46.0872	28.1722	4
MD	3919		Cahul	C	Cucoara				46.0569	28.1708	4
MD	3920		Cahul	C	Huluboaia				46.0658	28.3333	4
MD	3921		Cahul	C	Larga Noua				46.0725	28.2242	4
MD	3921		Cahul	C	Larga Veche				46.0708	28.2453	4
MD	3922		Cahul	C	Hutulu				45.8631	28.3006	4
MD	3922		Cahul	C	Lebedenco				45.8561	28.2917	4
MD	3923		Cahul	C	Lopatica				45.9294	28.4122	4
MD	3924		Cahul	C	Lucesti				45.9889	28.3364	4
MD	3925		Cahul	C	Manta				45.8061	28.1833	4
MD	3926		Cahul	C	Moscovei				45.9342	28.3556	4
MD	3926		Cahul	C	Trifestii Noi				45.9481	28.355	4
MD	3927		Cahul	C	Satuc				45.8031	28.3528	4
MD	3927		Cahul	C	Pelinei				45.8269	28.3219	4
MD	3928		Cahul	C	Rosu				45.9547	28.1942	4
MD	3929		Cahul	C	Taraclia De Salcie				46.0075	28.4153	4
MD	3930		Cahul	C	Tudoresti				45.9642	28.4028	4
MD	3930		Cahul	C	Tartaul De Salcie				45.9719	28.4119	4
MD	3931		Cahul	C	Tataresti				46.025	28.3453	4
MD	3932		Cahul	C	Ursoaia				45.8531	28.3156	4
MD	3933		Cahul	C	Zirnesti				46.0111	28.1631	4
MD	3933		Cahul	C	Tretesti				46	28.1667	4
MD	3933		Cahul	C	Paicu				46.0378	28.1553	4
MD	3934		Cahul	C	Pascani				45.825	28.1878	4
MD	3934		Cahul	C	Frumusica				46.0814	28.4831	4
MD	3934		Cahul	C	Chioselia Mare				46.1	28.4903	4
MD	4001		Grigoriopol Tr.	G	Crasnoe				47.1808	29.3583	4
MD	4001		Grigoriopol Tr.	G	Grigoriopol				47.1536	29.2964	4
MD	4006		Grigoriopol Tr.	G	Maiac				47.2375	29.3858	4
MD	4011		Grigoriopol Tr.	G	Bicioc				46.925	29.4803	4
MD	4012		Grigoriopol Tr.	G	India				47.0461	29.3872	4
MD	4012		Grigoriopol Tr.	G	Butor				47.0414	29.4044	4
MD	4013		Grigoriopol Tr.	G	Cotovca				47.2853	29.4783	4
MD	4013		Grigoriopol Tr.	G	Carmanova				47.2589	29.5036	4
